1496851347.078739,PythonUiAutomator-long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,96,0.03964813725255205,Monsoon-5000Hz
1496851455.560049,PythonUiAutomator-long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,98,0.04006026508977806,Monsoon-5000Hz
1496851563.367213,PythonUiAutomator-long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,97,0.039822122029623375,Monsoon-5000Hz
1496851670.10457,PythonUiAutomator-long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,96,0.03957136434515693,Monsoon-5000Hz
1496852308.452434,PythonUiAutomator-long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,111,0.05237875154147946,Monsoon-5000Hz
1496852415.737201,PythonUiAutomator-long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,96,0.04597906145985407,Monsoon-5000Hz
1496852522.320871,PythonUiAutomator-long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,97,0.04183116002759515,Monsoon-5000Hz
1496852631.891857,PythonUiAutomator-long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,97,0.041978006072062105,Monsoon-5000Hz
1496852742.157068,PythonUiAutomator-long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,98,0.04225386520116374,Monsoon-5000Hz
1496852849.655176,PythonUiAutomator-long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,97,0.040139792417317244,Monsoon-5000Hz
1496853547.5891,PythonUiAutomator-long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,112,0.05278592006896457,Monsoon
1496853656.939207,PythonUiAutomator-long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,97,0.0415720359771273,Monsoon
1497277890.628946,PythonUiAutomator-long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,112,0.0908939467205545,Monsoon
1497277997.806329,PythonUiAutomator-long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,96,0.042340257353799204,Monsoon
1497278105.693598,PythonUiAutomator-long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,97,0.03976309676915189,Monsoon
1497278212.091523,PythonUiAutomator-long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,96,0.03961449351756508,Monsoon
1497278825.893159,PythonUiAutomator-long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,126,0.08209493340737796,Monsoon
1497278932.513154,PythonUiAutomator-long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,96,0.07156452944706024,Monsoon
1497279055.330554,PythonUiAutomator-long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,98,0.06368850663007618,Monsoon
1497283076.022123,PythonUiAutomator-long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,111,0.053118765889003966,Monsoon
1497283186.97827,PythonUiAutomator-long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,98,0.04668696009347526,Monsoon
1497283294.653201,PythonUiAutomator-long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,96,0.04194183034125977,Monsoon
1497283405.537072,PythonUiAutomator-long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,97,0.04274839782993393,Monsoon
1497283520.123649,PythonUiAutomator-long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,102,0.042954985217795255,Monsoon
1497602940.566967,PythonUiAutomator-dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,92,0.05650804331823575,Monsoon
1497603048.061439,PythonUiAutomator-dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,94,0.03512856946769893,Monsoon
1497603155.09451,PythonUiAutomator-dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,93,0.035864495335971344,Monsoon
1497603261.578361,PythonUiAutomator-dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,93,0.035147187150849704,Monsoon
1497603368.420956,PythonUiAutomator-dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,93,0.035059732172378476,Monsoon
1497603475.44262,PythonUiAutomator-dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,94,0.035114620144302174,Monsoon
1497603583.04793,PythonUiAutomator-dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,94,0.035488135186431735,Monsoon
1497603689.966627,PythonUiAutomator-dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,94,0.035186810563199306,Monsoon
1497603797.810501,PythonUiAutomator-dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,95,0.03599018537554658,Monsoon
1497603905.549239,PythonUiAutomator-dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,94,0.035801464750602974,Monsoon
