timestamp,use_case,app_pkg,app_version,device_model,duration,energy_consumption,power_meter,success,notes
1534432665.994226,long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,31.617708921432495,14.560678389130402,Monsoon,True,
1534432713.812712,long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,32.604267597198486,13.556593597053265,Monsoon,True,
1534432790.6110878,long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,31.491809129714966,13.545948181390067,Monsoon,True,
1534432994.364125,long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,42.33638668060303,17.517076733274813,Monsoon,True,
1534433605.473314,long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,30.97994303703308,12.15186855522995,Monsoon,True,
1534433648.462688,long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,31.652533054351807,12.471782295843816,Monsoon,True,
1534433723.856019,long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,36.56080412864685,13.480899805059755,Monsoon,True,
1534433776.5682402,long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,30.532782077789307,12.244090839471296,Monsoon,True,
1534433830.054164,long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,28.465322017669678,11.491913857588406,Monsoon,True,
1534433904.399331,long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,24.468830108642578,10.60069020657805,Monsoon,True,
1534433954.265954,long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,28.995944261550903,12.299595148768416,Monsoon,True,
1534434003.931802,long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,26.800614833831787,11.079358266989013,Monsoon,True,
1534434193.209862,long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,33.59854793548584,13.690502577738464,Monsoon,True,
1534434234.057775,long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,28.737201929092407,12.214004220304835,Monsoon,True,
1534434274.6420531,long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,27.50591015815735,11.40199457135895,Monsoon,True,
1534434540.450434,long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,28.9961519241333,11.152059897473944,Monsoon,True,
1534434584.769682,long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,25.733690977096558,10.552748392752896,Monsoon,True,
1534434651.370066,long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,24.474817037582397,10.273837647614059,Monsoon,True,
1534434688.8774452,long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,24.663583993911743,10.353478611811159,Monsoon,True,
1534434839.928689,long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,25.106194972991943,10.358494997627501,Monsoon,True,
1534434879.627106,long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,23.934374809265137,10.092129104784746,Monsoon,True,
1534435926.814307,dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,28.57339596748352,8.675618849069494,Monsoon,True,
1534435980.736005,dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,27.65786099433899,10.085143639865942,Monsoon,True,
1534436158.806175,dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,22.338619232177734,7.248217285548744,Monsoon,True,
1534436195.316973,dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,24.393393993377686,8.288981609373057,Monsoon,True,
1534436236.6961432,dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,25.42648196220398,7.927578848911128,Monsoon,True,
1534436282.175801,dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,27.708400011062622,9.16777432448605,Monsoon,True,
1534436330.897316,dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,27.053040981292725,9.025074264302152,Monsoon,True,
1534436403.882845,dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,26.143971920013428,8.473896736535899,Monsoon,True,
1534436516.682144,dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,26.505036115646362,8.653817625409692,Monsoon,True,
1534436580.923483,dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,34.799442768096924,11.379666300869657,Monsoon,True,
1534436822.010994,dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,42.99952411651611,13.570643174652465,Monsoon,True,
1534436859.236941,dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,23.76357913017273,7.717080509120879,Monsoon,True,
1534436896.434805,dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,22.417341947555542,7.327485546796335,Monsoon,True,
1534436936.281899,dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,21.44832706451416,7.207161941485825,Monsoon,True,
1534436978.603085,dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,23.60265612602234,7.427911570706319,Monsoon,True,
1534437055.98259,dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,21.684808015823364,6.945072364935063,Monsoon,True,
1534437123.3103669,dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,27.833898067474365,8.624171804966442,Monsoon,True,
1534437181.623806,dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,24.162452936172485,7.273993043406957,Monsoon,True,
1534437223.963522,dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,25.210824012756348,9.166291796538225,Monsoon,True,
1534437432.29596,dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,22.39916682243347,7.28353240607041,Monsoon,True,
1534437469.9969542,dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,22.871665000915527,6.739117995971418,Monsoon,True,
1534437514.575687,dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,21.203796863555908,6.568768570113581,Monsoon,True,
1534437551.461695,dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,16.897958755493164,4.840328323290834,Monsoon,True,
1534437585.9144168,dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,20.59514093399048,6.316732584957155,Monsoon,True,
1534437617.2094238,dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,17.699591875076294,5.267196387557861,Monsoon,True,
1534437955.524544,dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,21.66361117362976,6.34662022291876,Monsoon,True,
1534437986.506387,dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,17.908867120742798,5.2875524203856825,Monsoon,True,
1534438016.5281181,dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,18.45320987701416,5.240824013363195,Monsoon,True,
1534438051.096352,dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,18.91855001449585,5.693630238404932,Monsoon,True,
1534438080.315579,dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,15.664179801940918,4.935326682196668,Monsoon,True,
1534438115.6755211,dragndrop,com.tqrg.physalia.testapp,0.01,Nexus 5X,16.78867816925049,5.494569674728382,Monsoon,True,
1534438678.256597,swipe,com.tqrg.physalia.testapp,0.01,Nexus 5X,35.73302698135376,13.01397748721773,Monsoon,True,
1534438748.106244,swipe,com.tqrg.physalia.testapp,0.01,Nexus 5X,27.669624090194702,10.011173618013043,Monsoon,True,
1534438789.051429,swipe,com.tqrg.physalia.testapp,0.01,Nexus 5X,27.076262950897217,10.480659851912966,Monsoon,True,
1534438836.557087,swipe,com.tqrg.physalia.testapp,0.01,Nexus 5X,25.139498949050903,10.004482236548808,Monsoon,True,
1534438872.534423,swipe,com.tqrg.physalia.testapp,0.01,Nexus 5X,24.582217931747437,9.910191050755534,Monsoon,True,
1534438912.893257,swipe,com.tqrg.physalia.testapp,0.01,Nexus 5X,24.066055059432983,9.040959786929003,Monsoon,True,
1534438952.5060658,swipe,com.tqrg.physalia.testapp,0.01,Nexus 5X,25.1789288520813,9.70235226184748,Monsoon,True,
1534439003.124674,swipe,com.tqrg.physalia.testapp,0.01,Nexus 5X,24.94745898246765,9.570592098640036,Monsoon,True,
1534439924.301994,swipe,com.tqrg.physalia.testapp,0.01,Nexus 5X,25.48373508453369,9.162344980160151,Monsoon,True,
1534439959.853157,swipe,com.tqrg.physalia.testapp,0.01,Nexus 5X,22.79351019859314,8.947553897977151,Monsoon,True,
1534440029.699711,swipe,com.tqrg.physalia.testapp,0.01,Nexus 5X,25.443212032318115,9.392684311428468,Monsoon,True,
1534440065.080346,swipe,com.tqrg.physalia.testapp,0.01,Nexus 5X,23.51963782310486,8.794350762612073,Monsoon,True,
1534440100.667129,swipe,com.tqrg.physalia.testapp,0.01,Nexus 5X,22.855165004730225,8.425747723928941,Monsoon,True,
1534440186.647923,swipe,com.tqrg.physalia.testapp,0.01,Nexus 5X,22.97091031074524,8.430960870942426,Monsoon,True,
1534440224.391165,swipe,com.tqrg.physalia.testapp,0.01,Nexus 5X,20.512384176254272,6.955071257263543,Monsoon,True,
1534440261.821971,swipe,com.tqrg.physalia.testapp,0.01,Nexus 5X,23.827471017837524,9.0563121291286,Monsoon,True,
1534440298.269804,swipe,com.tqrg.physalia.testapp,0.01,Nexus 5X,24.224581241607666,8.660485223009994,Monsoon,True,
1534440334.258243,swipe,com.tqrg.physalia.testapp,0.01,Nexus 5X,24.075965881347656,8.28248614158406,Monsoon,True,
1534440369.926487,swipe,com.tqrg.physalia.testapp,0.01,Nexus 5X,22.53770089149475,8.210343062649338,Monsoon,True,
1534440476.632283,swipe,com.tqrg.physalia.testapp,0.01,Nexus 5X,23.57177710533142,7.88630488898982,Monsoon,True,
1534440568.210405,swipe,com.tqrg.physalia.testapp,0.01,Nexus 5X,22.646316051483154,8.096981265910827,Monsoon,True,
1534440606.412655,swipe,com.tqrg.physalia.testapp,0.01,Nexus 5X,23.143547773361206,8.549749790404185,Monsoon,True,
1534440651.7924092,swipe,com.tqrg.physalia.testapp,0.01,Nexus 5X,23.69558310508728,9.638751569814364,Monsoon,True,
1534440689.964176,swipe,com.tqrg.physalia.testapp,0.01,Nexus 5X,23.911325931549072,9.929294211932174,Monsoon,True,
1534440728.224581,swipe,com.tqrg.physalia.testapp,0.01,Nexus 5X,24.559183835983276,9.766592797434647,Monsoon,True,
1534440766.400554,swipe,com.tqrg.physalia.testapp,0.01,Nexus 5X,23.86504602432251,8.163091769712775,Monsoon,True,
1534440803.532855,swipe,com.tqrg.physalia.testapp,0.01,Nexus 5X,24.617247104644775,8.513071307124012,Monsoon,True,
1534440838.332275,swipe,com.tqrg.physalia.testapp,0.01,Nexus 5X,22.700663089752197,8.469479269173654,Monsoon,True,
1534442070.8588219,back_button,com.tqrg.physalia.testapp,0.01,Nexus 5X,49.857730865478516,18.500621908641744,Monsoon,True,
1534442147.7543979,back_button,com.tqrg.physalia.testapp,0.01,Nexus 5X,65.17950105667114,24.690071561475545,Monsoon,True,
1534442276.315725,back_button,com.tqrg.physalia.testapp,0.01,Nexus 5X,47.25788593292236,20.33359979169091,Monsoon,True,
1534442335.424074,back_button,com.tqrg.physalia.testapp,0.01,Nexus 5X,40.58096170425415,16.904343963866122,Monsoon,True,
1534442387.566997,back_button,com.tqrg.physalia.testapp,0.01,Nexus 5X,36.433730125427246,14.672259639981721,Monsoon,True,
1534442436.2227871,back_button,com.tqrg.physalia.testapp,0.01,Nexus 5X,35.94317007064819,15.344912481819422,Monsoon,True,
1534442481.997112,back_button,com.tqrg.physalia.testapp,0.01,Nexus 5X,33.17629313468933,13.208983107767,Monsoon,True,
1534442540.104678,back_button,com.tqrg.physalia.testapp,0.01,Nexus 5X,42.42738199234009,17.12569321933576,Monsoon,True,
1534442600.484599,back_button,com.tqrg.physalia.testapp,0.01,Nexus 5X,46.07481026649475,18.537740004517577,Monsoon,True,
1534442658.0958169,back_button,com.tqrg.physalia.testapp,0.01,Nexus 5X,43.693690061569214,17.388762448982938,Monsoon,True,
1534442720.447801,back_button,com.tqrg.physalia.testapp,0.01,Nexus 5X,49.486456871032715,20.302512042774023,Monsoon,True,
1534442787.9426198,back_button,com.tqrg.physalia.testapp,0.01,Nexus 5X,36.03055787086487,15.364414994812272,Monsoon,True,
1534443264.374379,back_button,com.tqrg.physalia.testapp,0.01,Nexus 5X,40.84449291229248,16.991918589458944,Monsoon,True,
1534443321.09554,back_button,com.tqrg.physalia.testapp,0.01,Nexus 5X,41.54375696182251,16.65668987226863,Monsoon,True,
1534443424.927788,back_button,com.tqrg.physalia.testapp,0.01,Nexus 5X,47.7258460521698,19.57333611949186,Monsoon,True,
1534443480.560608,back_button,com.tqrg.physalia.testapp,0.01,Nexus 5X,39.74628496170044,16.933919495233276,Monsoon,True,
1534443765.453011,back_button,com.tqrg.physalia.testapp,0.01,Nexus 5X,45.06507587432861,17.885179760589214,Monsoon,True,
1534443833.433793,back_button,com.tqrg.physalia.testapp,0.01,Nexus 5X,54.198912143707275,22.957714719234318,Monsoon,True,
1534443895.862161,back_button,com.tqrg.physalia.testapp,0.01,Nexus 5X,43.08964133262634,18.189948804752905,Monsoon,True,
1534443967.711203,back_button,com.tqrg.physalia.testapp,0.01,Nexus 5X,45.32319927215576,18.26521686580547,Monsoon,True,
1534444059.169217,back_button,com.tqrg.physalia.testapp,0.01,Nexus 5X,53.30463099479675,20.999543199641042,Monsoon,True,
1534444131.9373078,back_button,com.tqrg.physalia.testapp,0.01,Nexus 5X,49.57303023338318,20.000279125190833,Monsoon,True,
1534444212.274573,back_button,com.tqrg.physalia.testapp,0.01,Nexus 5X,42.24702787399292,16.43297663987722,Monsoon,True,
1534444277.6160388,back_button,com.tqrg.physalia.testapp,0.01,Nexus 5X,47.70665121078491,19.713965220953703,Monsoon,True,
1534444327.53427,back_button,com.tqrg.physalia.testapp,0.01,Nexus 5X,35.660902976989746,14.846494508032375,Monsoon,True,
1534444390.323664,back_button,com.tqrg.physalia.testapp,0.01,Nexus 5X,37.3533251285553,15.235974602302942,Monsoon,True,
1534444439.788567,back_button,com.tqrg.physalia.testapp,0.01,Nexus 5X,36.759312868118286,16.2066335613609,Monsoon,True,
